year	category	text	frequency	sentiment
2010	location	afghanistan	462	0.5
2010	location	pakistan	367	0.5
2010	location	iraq	285	0.5
2010	location	yemen	223	0.5
2010	location	china	124	0.5
2010	location	new york	102	0.5
2010	location	middle east	96	0.5
2010	location	uk	93	0.5
2010	location	saudi arabia	92	0.5
2010	location	london	50	0.5
2010	location	britain	47	0.5
2010	location	cuba	46	0.5
2010	location	germany	44	0.5
2010	location	guantanamo bay	43	0.5
2010	location	dallas	31	0.5
2010	location	seattle	26	0.5
2010	location	denver	22	0.5
2010	location	nigeria	16	0.5
2010	location	houston	16	0.5
2010	location	dc	16	0.5
2010	location	venezuela	14	0.5
2010	location	switzerland	12	0.5
2010	location	big ben	11	0.5
2010	location	charge	9	0.5
2010	location	army	8	0.5
2010	location	st louis	7	0.5
2010	location	center	7	0.5
2010	location	dublin	7	0.5
2010	location	va	7	0.5
2010	location	jacksonville	6	0.5
2010	location	kansas city	5	0.5
2010	location	philadelphia	5	0.5
2010	location	georgetown	4	0.5
2010	location	abuja	4	0.5
2010	location	rayduhs	4	0.5
2010	location	arlington	4	0.5
2010	location	bolts	4	0.5
2010	location	northern california	3	0.5
2010	location	bears	3	0.5
2010	location	giants	3	0.5
2010	location	eagles	3	0.5
2010	location	oakland	3	0.5
2010	location	philly	3	0.5
2010	location	fed	3	0.5
2010	location	foxborough	2	0.5
2010	location	peyton	2	0.5
2010	location	new hampshire	2	0.5
2010	location	black hole	2	0.5
2010	location	hot	2	0.5
2010	location	feds	1	0.5
2010	location	arab street	1	0.5
2010	location	anbar	1	0.5
2010	location	zingermans	1	0.5
2010	location	volokh conspiracy	1	0.23665000000000003
2010	location	cardiff	1	0.5
2010	location	britian	1	0.5
2010	location	pfizer	1	0.5
2010	location	madison square garden	1	0.5
2010	location	rayvens	1	0.5
2010	location	hanover	1	0.5
2010	location	dartmouth	1	0.5
2010	location	vikes	1	0.5
2010	miscellaneous	afghan	294	0.5
2010	miscellaneous	british	116	0.5
2010	miscellaneous	islamic	95	0.5
2010	miscellaneous	chinese	88	0.5
2010	miscellaneous	yemenis	32	0.5
2010	miscellaneous	arab	30	0.5
2010	miscellaneous	irish	29	0.5
2010	miscellaneous	gitmo	27	0.5
2010	miscellaneous	constitution	22	0.5
2010	miscellaneous	continue	21	0.5
2010	miscellaneous	nigerian	16	0.5
2010	miscellaneous	swiss	12	0.5
2010	miscellaneous	christmas	11	0.5
2010	miscellaneous	pats	10	0.5
2010	miscellaneous	ravens	9	0.5
2010	miscellaneous	egyptians	9	0.5
2010	miscellaneous	feds	9	0.5
2010	miscellaneous	germans	8	0.5
2010	miscellaneous	bears	6	0.5
2010	miscellaneous	pack	6	0.5
2010	miscellaneous	director	6	0.5
2010	miscellaneous	colts	6	0.5
2010	miscellaneous	gents	6	0.5
2010	miscellaneous	iggles	5	0.5
2010	miscellaneous	giants	5	0.5
2010	miscellaneous	facebook	4	0.5
2010	miscellaneous	toobz	4	0.5
2010	miscellaneous	spaniards	4	0.5
2010	miscellaneous	chefs	4	0.5
2010	miscellaneous	titans	4	0.5
2010	miscellaneous	packers	4	0.5
2010	miscellaneous	panthers	3	0.5
2010	miscellaneous	mr obama	3	0.5
2010	miscellaneous	bengals	3	0.5
2010	miscellaneous	bolts	3	0.5
2010	miscellaneous	rams	3	0.5
2010	miscellaneous	falcons	3	0.5
2010	miscellaneous	rejkjavik	3	0.5
2010	miscellaneous	jags	2	0.5
2010	miscellaneous	vikes	2	0.5
2010	miscellaneous	jordanians	2	0.5
2010	miscellaneous	siemens	2	0.5
2010	miscellaneous	safeway	1	0.5
2010	miscellaneous	armys	1	0.5
2010	miscellaneous	nd airborne division	1	0.5
2010	miscellaneous	deadskins	1	0.5
2010	miscellaneous	rahm	1	0.5
2010	miscellaneous	eos	1	0.5
2010	miscellaneous	fbicreated	1	0.5
2010	miscellaneous	fbiinvented	1	0.5
2010	miscellaneous	huskies	1	0.5
2010	miscellaneous	walton	1	0.5
2010	miscellaneous	ceos	1	0.5
2010	miscellaneous	espionage	1	0.5
2010	miscellaneous	heisman trophy	1	0.5
2010	miscellaneous	geezer	1	0.5
2010	organization	cia	424	0.5
2010	organization	fbi	327	0.5
2010	organization	new york times	214	0.5
2010	organization	doj	185	0.5
2010	organization	reuters	166	0.5
2010	organization	washington post	144	0.5
2010	organization	nyt	137	0.5
2010	organization	obama administration	118	0.5
2010	organization	wikileaks	104	0.5
2010	organization	fisa	79	0.5
2010	organization	executive branch	65	0.5
2010	organization	fisa court	59	0.5
2010	organization	olc	57	0.5
2010	organization	department of justice	56	0.7633500000000002
2010	organization	aumf	52	0.5
2010	organization	patriot act	52	0.5
2010	organization	administrations	43	0.5
2010	organization	google	41	0.5
2010	organization	first amendment	40	0.5
2010	organization	eo	33	0.5
2010	organization	qaeda	30	0.5
2010	organization	federal bureau of investigation	29	0.5
2010	organization	executive order	22	0.5
2010	organization	americas	21	0.5
2010	organization	imo	21	0.5
2010	organization	us embassy	20	0.5
2010	organization	cardinals	16	0.5
2010	organization	us army	16	0.5
2010	organization	patriot	15	0.5
2010	organization	army	13	0.5
2010	organization	constitution	12	0.5
2010	organization	abc	12	0.5
2010	organization	navy	11	0.5
2010	organization	odni	11	0.5
2010	organization	guantanamo	11	0.5
2010	organization	espionage act	11	0.5
2010	organization	the obama	10	0.5
2010	organization	us state department	10	0.5
2010	organization	bears	10	0.5
2010	organization	national intelligence james clapper	9	0.7383500000000001
2010	organization	al jazeera	9	0.5
2010	organization	national security letter	8	0.67
2010	organization	da bears	8	0.5
2010	organization	brady	7	0.5
2010	organization	national intelligence	7	0.73835
2010	organization	ohio state	7	0.5
2010	organization	frozen tundra	7	0.5
2010	organization	tsa	7	0.5
2010	organization	bcs	7	0.5
2010	organization	halliburton	7	0.5
2010	organization	mastercard	6	0.5
2010	organization	paypal	6	0.5
2010	organization	bloomberg news	6	0.5
2010	organization	saints	6	0.5
2010	organization	collateral murder	6	0.15460000000000004
2010	organization	bureau	5	0.5
2010	organization	pats	5	0.5
2010	organization	nfc east	5	0.21405000000000002
2010	organization	ceo	5	0.5
2010	organization	diplomatic security	5	0.67
2010	organization	jets jets jets	4	0.5
2010	organization	assistant special agent	4	0.70095
2010	organization	nfc west	4	0.21405000000000002
2010	organization	ag	4	0.5
2010	organization	nfc	4	0.21405000000000002
2010	organization	texans	4	0.5
2010	organization	bolts	4	0.5
2010	organization	afc west	4	0.5
2010	organization	bruins	3	0.5
2010	organization	ibm	3	0.5
2010	organization	transportation security administration	3	0.67
2010	organization	university of minnesota	3	0.5
2010	organization	army  navy	3	0.5
2010	organization	visa	3	0.5
2010	organization	black hole	3	0.5
2010	organization	uns special rapporteur	2	0.70095
2010	organization	armed services bowl	2	0.5
2010	organization	legislative branch	2	0.5
2010	organization	heisman	2	0.5
2010	organization	fish	2	0.5
2010	organization	diplomatic security service	2	0.67
2010	organization	iggles	2	0.5
2010	organization	jags	2	0.5
2010	organization	high value detainees	2	0.67
2010	organization	toronto bills	2	0.5
2010	organization	afc south	2	0.5
2010	organization	pgp	1	0.5
2010	organization	aol im	1	0.5
2010	organization	army cid	1	0.5
2010	organization	glenn	1	0.5
2010	organization	project vigilant	1	0.58895
2010	organization	al jazeera arabic	1	0.5
2010	organization	miller embedded	1	0.5
2010	organization	newsmax	1	0.5
2010	organization	fordham	1	0.5
2010	organization	teh jets	1	0.5
2010	organization	jets qb	1	0.5
2010	organization	eagles  vikes	1	0.5
2010	organization	dojs office of legal counsel	1	0.5640000000000001
2010	organization	carter administration	1	0.5
2010	organization	in justice	1	0.76335
2010	organization	obama  bush	1	0.5
2010	organization	anwar alawlaki muslim	1	0.5
2010	organization	authorities	1	0.5
2010	organization	chief counterterrorism	1	0.5
2010	organization	and guantanamo	1	0.5
2010	organization	interamerican commission	1	0.5
2010	organization	promotion and protection	1	0.5
2010	organization	rust belt	1	0.5
2010	organization	freedom of expression	1	0.81845
2010	organization	human rights special rapporteur	1	0.70095
2010	organization	church	1	0.5
2010	organization	freedom of opinion	1	0.81845
2010	organization	guantanamo task force	1	0.5
2010	organization	columbia law school	1	0.5
2010	organization	ghilzai	1	0.5
2010	organization	metro	1	0.5
2010	organization	tsa director	1	0.5
2010	organization	metro transit police	1	0.5
2010	organization	dc metro	1	0.5
2010	organization	state showdown	1	0.5
2010	organization	eagles	1	0.5
2010	organization	uconn lady huskies	1	0.5
2010	organization	peytons	1	0.5
2010	organization	eagles desean jackson	1	0.5
2010	organization	uconn	1	0.5
2010	organization	new yawkers	1	0.5
2010	organization	jail free card	1	0.7553000000000001
2010	organization	digital strategies	1	0.5
2010	organization	tuck school of business	1	0.5
2010	organization	consumerist	1	0.5
2010	organization	efcc	1	0.5
2010	organization	economic and financial crimes commission	1	0.5
2010	organization	ceos obama	1	0.5
2010	organization	general electric	1	0.5
2010	organization	poinsettia bowl and army	1	0.5
2010	organization	downtown athletic club	1	0.5
2010	person	john brennan	167	0.5
2010	person	brennan	98	0.5
2010	person	eric holder	88	0.5
2010	person	dick cheney	79	0.24470000000000025
2010	person	james clapper	59	0.5
2010	person	bradley manning	57	0.5
2010	person	manning	54	0.5
2010	person	holder	51	0.5
2010	person	john yoo	46	0.5
2010	person	clapper	44	0.5
2010	person	hillary clinton	39	0.5
2010	person	lindsey graham	36	0.5
2010	person	george bush	29	0.5
2010	person	julian assange	29	0.5
2010	person	faisal shahzad	25	0.5
2010	person	peyton	23	0.5
2010	person	ben wittes	21	0.5
2010	person	graham	20	0.5
2010	person	saddam hussein	20	0.5
2010	person	jose rodriguez	20	0.5
2010	person	aaron rodgers	18	0.5
2010	person	judy miller	16	0.5
2010	person	adam serwer	16	0.5
2010	person	jay bybee	14	0.5
2010	person	valerie plame	13	0.5
2010	person	assange	13	0.5
2010	person	scooter libby	11	0.5
2010	person	notre dame	10	0.5
2010	person	ray lewis	10	0.5
2010	person	janet napolitano	10	0.5
2010	person	lamo	9	0.5
2010	person	mike vick	8	0.5
2010	person	jay cutler	8	0.5
2010	person	mary	7	0.5
2010	person	ed reed	7	0.5
2010	person	tim tebow	6	0.5
2010	person	bernie sanders	6	0.5
2010	person	cam newton	6	0.5
2010	person	webster	6	0.5
2010	person	bieber brady	6	0.5
2010	person	mckeon	6	0.5
2010	person	adrian lamo	6	0.5
2010	person	reggie bush	5	0.5
2010	person	rodgers	5	0.5
2010	person	rex ryan	5	0.5
2010	person	ahmed ghailani	4	0.5
2010	person	john pistole	4	0.5
2010	person	napolitano	4	0.5
2010	person	immelt	4	0.5
2010	person	black	3	0.5
2010	person	diane sawyer	3	0.5
2010	person	steve smith	3	0.5
2010	person	sam bradford	3	0.5
2010	person	pistole	3	0.5
2010	person	poppy bush	3	0.5
2010	person	urlacher	3	0.5
2010	person	vick	3	0.5
2010	person	michael moore	3	0.5
2010	person	matthew waxman	3	0.5
2010	person	younis	3	0.5
2010	person	brian urlacher	3	0.5
2010	person	jeff immelt	3	0.5
2010	person	james baker	2	0.5
2010	person	steve bradbury	2	0.5
2010	person	matt cassell	2	0.5
2010	person	kevin poulsen	2	0.5
2010	person	dwight eisenhower	2	0.5
2010	person	adam shefter	2	0.5
2010	person	garry wills	2	0.5
2010	person	judith miller	2	0.5
2010	person	rexy grossman	2	0.5
2010	person	cisco	2	0.5
2010	person	bud mckeon	2	0.5
2010	person	mike martz	2	0.5
2010	person	adrian	2	0.5
2010	person	ryan singel	1	0.5
2010	person	timothy webster	1	0.5
2010	person	uber	1	0.5
2010	person	chet uber	1	0.5
2010	person	osuagwu ugochukwu	1	0.5
2010	person	ugochukwu	1	0.5
2010	person	farida waziri	1	0.5
2010	person	ahmed mansour	1	0.5
2010	person	john c myers	1	0.5
2010	person	judith	1	0.5
2010	person	matty ice	1	0.5
2010	person	desean jackson	1	0.5
2010	person	kurt warner	1	0.5
2010	person	gary kubiak	1	0.5
2010	person	now favre	1	0.5
2010	person	kerry collins	1	0.5
2010	person	eve she	1	0.5
2010	person	santa claus	1	0.5
2010	person	claus	1	0.5
2010	person	alex carlile	1	0.5
2010	person	sawyer	1	0.5
2010	person	guantanamo	1	0.5
2010	person	buck	1	0.5
2010	person	indefinite detention	1	0.3194
2010	person	marys	1	0.5
2010	person	joy	1	0.79295
2010	person	taborn	1	0.5
2010	person	awais younis	1	0.5
2010	person	maya moore	1	0.5
2010	person	geno auriemma	1	0.5
2010	person	jantel lavender	1	0.5
2010	person	dirty sanchez	1	0.2798
2010	person	drew fookin brees	1	0.5
2010	person	joe dimaggio	1	0.5
2010	person	joe webb	1	0.5
2010	person	geno	1	0.5
2010	person	maggie dixon	1	0.5
2010	person	jim foster	1	0.5
2010	person	wooden	1	0.5
2010	person	john wooden	1	0.5
2010	person	eric johnson	1	0.5
2010	person	femi babafemi	1	0.5
2010	person	babafemi	1	0.5
2010	person	gregg	1	0.5
2010	person	jeffrey immelt	1	0.5
2010	person	dow	1	0.5
2010	person	gee 	1	0.5
2010	person	ricky dobbs	1	0.5
2010	person	black knights	1	0.5
2011	location	afghanistan	462	0.5
2011	location	pakistan	367	0.5
2011	location	iran	329	0.5
2011	location	iraq	285	0.5
2011	location	yemen	223	0.5
2011	location	syria	152	0.5
2011	location	china	124	0.5
2011	location	israel	110	0.5
2011	location	kabul	106	0.5
2011	location	libya	103	0.5
2011	location	new york	102	0.5
2011	location	russia	97	0.5
2011	location	middle east	96	0.5
2011	location	uk	93	0.5
2011	location	saudi arabia	92	0.5
2011	location	europe	67	0.5
2011	location	egypt	67	0.5
2011	location	tehran	63	0.5
2011	location	somalia	62	0.5
2011	location	michigan	58	0.5
2011	location	detroit	57	0.5
2011	location	arabian peninsula	57	0.5
2011	location	pentagon	55	0.5
2011	location	texas	53	0.5
2011	location	boston	53	0.5
2011	location	islamabad	53	0.5
2011	location	london	50	0.5
2011	location	california	49	0.5
2011	location	britain	47	0.5
2011	location	turkey	46	0.5
2011	location	cuba	46	0.5
2011	location	mexico	45	0.5
2011	location	germany	44	0.5
2011	location	florida	43	0.5
2011	location	guantanamo bay	43	0.5
2011	location	guantanamo	43	0.5
2011	location	alabama	42	0.5
2011	location	gitmo	41	0.5
2011	location	france	40	0.5
2011	location	wall street	38	0.5
2011	location	north waziristan	37	0.5
2011	location	baghdad	34	0.5
2011	location	usa	33	0.5
2011	location	virginia	33	0.5
2011	location	bagram	33	0.5
2011	location	arizona	32	0.5
2011	location	dallas	31	0.5
2011	location	san francisco	29	0.5
2011	location	georgia	29	0.5
2011	location	web	29	0.5
2011	location	chicago	27	0.5
2011	location	new york city	27	0.5
2011	location	kandahar	27	0.5
2011	location	bahrain	27	0.5
2011	location	seattle	26	0.5
2011	location	maryland	26	0.5
2011	location	dubai	25	0.5
2011	location	lebanon	25	0.5
2011	location	qatar	24	0.5
2011	location	geneva	24	0.5
2011	location	spain	24	0.5
2011	location	south carolina	24	0.5
2011	location	vienna	23	0.5
2011	location	jordan	23	0.5
2011	location	isi	23	0.5
2011	location	karachi	23	0.5
2011	location	miami	23	0.5
2011	location	canada	22	0.5
2011	location	denver	22	0.5
2011	location	peshawar	22	0.5
2011	location	moscow	21	0.5
2011	location	new jersey	20	0.5
2011	location	vietnam	20	0.5
2011	location	persian gulf	20	0.5
2011	location	india	20	0.5
2011	location	wisconsin	20	0.5
2011	location	massachusetts	20	0.5
2011	location	oregon	19	0.5
2011	location	qaeda	19	0.5
2011	location	abbottabad	19	0.5
2011	location	islamic republic	19	0.5
2011	location	atlanta	18	0.5
2011	location	cia	18	0.5
2011	location	ireland	18	0.5
2011	location	khost	18	0.5
2011	location	oklahoma	18	0.5
2011	location	australia	17	0.5
2011	location	riyadh	17	0.5
2011	location	colombia	17	0.5
2011	location	natanz	17	0.5
2011	location	brazil	17	0.5
2011	location	cairo	17	0.5
2011	location	nigeria	16	0.5
2011	location	ukraine	16	0.5
2011	location	columbia	16	0.5
2011	location	houston	16	0.5
2011	location	los angeles	16	0.5
2011	location	dc	16	0.5
2011	location	england	16	0.5
2011	location	helmand	16	0.5
2011	location	asia	16	0.5
2011	location	north africa	16	0.5
2011	location	baltimore	16	0.5
2011	location	colorado	15	0.5
2011	location	west	15	0.5
2011	location	united arab emirates	15	0.7107500000000002
2011	location	illinois	15	0.5
2011	location	awlaki	15	0.5
2011	location	tripoli	15	0.5
2011	location	hollywood	15	0.5
2011	location	manhattan	15	0.5
2011	location	ohio	15	0.5
2011	location	venezuela	14	0.5
2011	location	nevada	14	0.5
2011	location	poland	14	0.5
2011	location	nsa	14	0.5
2011	location	state	14	0.5
2011	location	san diego	14	0.5
2011	location	iraq war	14	0.20029999999999995
2011	location	japan	14	0.5
2011	location	africa	13	0.5
2011	location	national counterterrorism center	13	0.5
2011	location	capitol hill	13	0.5
2011	location	north korea	13	0.5
2011	location	italy	13	0.5
2011	location	war	13	0.20029999999999995
2011	location	sanaa	13	0.5
2011	location	lahore	13	0.5
2011	location	fort hood	13	0.5
2011	location	kuwait	12	0.5
2011	location	nebraska	12	0.5
2011	location	tampa	12	0.5
2011	location	salt pit	12	0.5
2011	location	doj	12	0.5
2011	location	tunisia	12	0.5
2011	location	switzerland	12	0.5
2011	location	paris	12	0.5
2011	location	abu ghraib	12	0.5
2011	location	singapore	11	0.5
2011	location	kentucky	11	0.5
2011	location	latin america	11	0.5
2011	location	pittsburgh	11	0.5
2011	location	quantico	11	0.5
2011	location	emptywheel	11	0.5
2011	location	phoenix	11	0.5
2011	location	abu dhabi	11	0.5
2011	location	korea	11	0.5
2011	location	big ben	11	0.5
2011	location	aurora	11	0.5
2011	location	djibouti	11	0.5
2011	location	north carolina	11	0.5
2011	location	algeria	10	0.5
2011	location	norway	10	0.5
2011	location	gaza	10	0.5
2011	location	monaco	10	0.5
2011	location	dod	10	0.5
2011	location	the pentagon	10	0.5
2011	location	hong kong	10	0.5
2011	location	cayman islands	10	0.5
2011	location	palestine	10	0.5
2011	location	sudan	10	0.5
2011	location	alaska	9	0.5
2011	location	new england	9	0.5
2011	location	soviet union	9	0.5
2011	location	west virginia	9	0.5
2011	location	arabic	9	0.5
2011	location	chief	9	0.5
2011	location	charge	9	0.5
2011	location	newark	9	0.5
2011	location	united kingdom	9	0.71075
2011	location	iowa	9	0.5
2011	location	minnesota	9	0.5
2011	location	beijing	9	0.5
2011	location	occupy wall street	9	0.5
2011	location	times square	9	0.5
2011	location	ecuador	8	0.5
2011	location	ann arbor	8	0.5
2011	location	islam	8	0.5
2011	location	fort meade	8	0.5
2011	location	south korea	8	0.5
2011	location	argentina	8	0.5
2011	location	berlin	8	0.5
2011	location	waziristan	8	0.5
2011	location	connecticut	8	0.5
2011	location	las vegas	8	0.5
2011	location	oman	8	0.5
2011	location	gulf	8	0.5
2011	location	arkansas	8	0.5
2011	location	army	8	0.5
2011	location	ny	8	0.5
2011	location	new orleans	8	0.5
2011	location	tucson	8	0.5
2011	location	romania	8	0.5
2011	location	the president	8	0.5
2011	location	queens	8	0.5
2011	location	khyber	8	0.5
2011	location	honduras	8	0.5
2011	location	scary iran plot	8	0.25305
2011	location	iceland	7	0.5
2011	location	st louis	7	0.5
2011	location	mississippi	7	0.5
2011	location	portland	7	0.5
2011	location	michigan state	7	0.5
2011	location	arab	7	0.5
2011	location	monza	7	0.5
2011	location	bangladesh	7	0.5
2011	location	center	7	0.5
2011	location	pennsylvania	7	0.5
2011	location	kingdom	7	0.5
2011	location	south asia	7	0.5
2011	location	kansas	7	0.5
2011	location	dublin	7	0.5
2011	location	va	7	0.5
2011	location	vice president	7	0.5
2011	location	lansing	7	0.5
2011	location	dawn	7	0.5
2011	location	nc	6	0.5
2011	location	white paper	6	0.5
2011	location	brussels	6	0.5
2011	location	north america	6	0.5
2011	location	thailand	6	0.5
2011	location	beirut	6	0.5
2011	location	fbi	6	0.5
2011	location	defense	6	0.5640000000000001
2011	location	hawaii	6	0.5
2011	location	milan	6	0.5
2011	location	kenya	6	0.5
2011	location	tempe	6	0.5
2011	location	spokane	6	0.5
2011	location	north	6	0.5
2011	location	indonesia	6	0.5
2011	location	pats	6	0.5
2011	location	cleveland	6	0.5
2011	location	chaman	6	0.5
2011	location	jets	6	0.5
2011	location	mile high	6	0.5
2011	location	brooklyn	6	0.5
2011	location	tennessee	6	0.5
2011	location	central america	6	0.5
2011	location	lawfare	6	0.5
2011	location	fla	6	0.5
2011	location	jacksonville	6	0.5
2011	location	grand rapids	6	0.7294
2011	location	mi	6	0.5
2011	location	long island	6	0.5
2011	location	green bay	6	0.5
2011	location	southeast asia	6	0.5
2011	location	panama	6	0.5
2011	location	greece	6	0.5
2011	location	suzuka	5	0.5
2011	location	liberia	5	0.5
2011	location	soldier field	5	0.5
2011	location	sun devil stadium	5	0.17015000000000002
2011	location	big house	5	0.5
2011	location	west michigan	5	0.5
2011	location	earth	5	0.5
2011	location	fall	5	0.5
2011	location	gop	5	0.5
2011	location	rawalpindi	5	0.5
2011	location	ghana	5	0.5
2011	location	missouri	5	0.5
2011	location	mumbai	5	0.5
2011	location	torkham	5	0.5
2011	location	khyber pakhtunkhwa	5	0.5
2011	location	americas	5	0.5
2011	location	madrid	5	0.5
2011	location	caribbean	5	0.5
2011	location	alexandria	5	0.5
2011	location	skins	5	0.5
2011	location	uzbekistan	5	0.5
2011	location	eastern europe	5	0.5
2011	location	niger	5	0.5
2011	location	berkeley	5	0.5
2011	location	orlando	5	0.5
2011	location	mass	5	0.5
2011	location	sweden	5	0.5
2011	location	world trade center	5	0.5
2011	location	charlotte	5	0.5
2011	location	holland	5	0.5
2011	location	penn state	5	0.5
2011	location	moon	5	0.5
2011	location	scotland yard	5	0.5
2011	location	maine	5	0.5
2011	location	midwest	5	0.5
2011	location	doe	4	0.5
2011	location	sierra leone	4	0.5
2011	location	red sea	4	0.5
2011	location	scottsdale	4	0.5
2011	location	west point	4	0.5
2011	location	northern virginia	4	0.5
2011	location	west bank	4	0.5
2011	location	toledo	4	0.5
2011	location	facebook	4	0.5
2011	location	constitution	4	0.5
2011	location	ethiopia	4	0.5
2011	location	atlantic	4	0.5
2011	location	mich	4	0.5
2011	location	ohio state	4	0.5
2011	location	downing street	4	0.5
2011	location	indiana	4	0.5
2011	location	massa	4	0.5
2011	location	oval office	4	0.5
2011	location	nawlins	4	0.5
2011	location	rayduhs	4	0.5
2011	location	marcy	4	0.5
2011	location	heathrow	4	0.5
2011	location	mogadishu	4	0.5
2011	location	east africa	4	0.5
2011	location	stuxnet	4	0.5
2011	location	nicaragua	4	0.5
2011	location	bolivia	4	0.5
2011	location	portugal	4	0.5
2011	location	utah	4	0.5
2011	location	aden	4	0.5
2011	location	new delhi	4	0.5
2011	location	syracuse	4	0.5
2011	location	kansas state	4	0.5
2011	location	arlington	4	0.5
2011	location	corpus christi	4	0.5
2011	location	madison	4	0.5
2011	location	fort bragg	4	0.5
2011	location	delaware	4	0.5
2011	location	bangkok	4	0.5
2011	location	tora bora	4	0.5
2011	location	jalalabad	4	0.5
2011	location	lockerbie	4	0.5
2011	location	arab world	4	0.5
2011	location	horn of africa	4	0.5
2011	location	bolts	4	0.5
2011	location	bills	3	0.5
2011	location	autzen stadium	3	0.5
2011	location	nice	3	0.71075
2011	location	munich	3	0.5
2011	location	qb	3	0.5
2011	location	tuscaloosa	3	0.5
2011	location	spa	3	0.5
2011	location	bloomberg	3	0.5
2011	location	wmd	3	0.5
2011	location	ts	3	0.5
2011	location	fisa	3	0.5
2011	location	east germany	3	0.5
2011	location	vermont	3	0.5
2011	location	takhar	3	0.5
2011	location	melbourne	3	0.5
2011	location	langley	3	0.5
2011	location	northern california	3	0.5
2011	location	cinci	3	0.5
2011	location	flint	3	0.5
2011	location	oklahoma state	3	0.5
2011	location	gents	3	0.5
2011	location	texans	3	0.5
2011	location	tokyo	3	0.5
2011	location	iggles	3	0.5
2011	location	haiti	3	0.5
2011	location	bronx	3	0.5
2011	location	ind	3	0.5
2011	location	boise state	3	0.5
2011	location	nyc	3	0.5
2011	location	austria	3	0.5
2011	location	member states	3	0.5
2011	location	netherlands	3	0.5
2011	location	administration	3	0.5
2011	location	conn	3	0.5
2011	location	rhode island	3	0.5
2011	location	malaysia	3	0.5
2011	location	gao	3	0.5
2011	location	uganda	3	0.5
2011	location	tex	3	0.5
2011	location	montana	3	0.5
2011	location	chargers	3	0.5
2011	location	tunis	3	0.5
2011	location	annex	3	0.5
2011	location	creech air force base	3	0.5
2011	location	milwaukee	3	0.5
2011	location	birmingham	3	0.5
2011	location	baylor	3	0.5
2011	location	ain	3	0.5
2011	location	west wing	3	0.5
2011	location	khartoum	3	0.5
2011	location	az	3	0.5
2011	location	indian ocean	3	0.5
2011	location	united states naval station	3	0.71075
2011	location	bosnia	3	0.5
2011	location	samarra	3	0.5
2011	location	kunduz	3	0.5
2011	location	northeast	3	0.5
2011	location	morocco	3	0.5
2011	location	oakland	3	0.5
2011	location	isfahan	3	0.5
2011	location	lubbock	3	0.5
2011	location	merlin	3	0.5
2011	location	philly	3	0.5
2011	location	ambassador	3	0.5
2011	location	fdl	3	0.5
2011	location	taiwan	3	0.5
2011	location	trailblazer	3	0.5
2011	location	fed	3	0.5
2011	location	angola	2	0.5
2011	location	federal	2	0.5
2011	location	anaheim	2	0.5
2011	location	west africa	2	0.5
2011	location	central europe	2	0.5
2011	location	wired	2	0.5
2011	location	faa	2	0.5
2011	location	trash	2	0.5
2011	location	emerald city	2	0.5
2011	location	iraqi kurdistan	2	0.5
2011	location	san jose	2	0.5
2011	location	budapest	2	0.5
2011	location	havana	2	0.5
2011	location	sacramento	2	0.5
2011	location	equatorial guinea	2	0.5
2011	location	cipa	2	0.5
2011	location	south chicago	2	0.5
2011	location	arizona state	2	0.5
2011	location	hudson river	2	0.5
2011	location	kabul bank	2	0.5
2011	location	asadabad	2	0.5
2011	location	gillibrand	2	0.5
2011	location	d	2	0.5
2011	location	waco	2	0.5
2011	location	treasury	2	0.60115
2011	location	jeddah	2	0.5
2011	location	springfield	2	0.5
2011	location	yakuza	2	0.5
2011	location	bucs	2	0.5
2011	location	wyoming	2	0.5
2011	location	staff	2	0.5
2011	location	northamptonshire	2	0.5
2011	location	cd	2	0.5
2011	location	netroots nation	2	0.5
2011	location	westminster	2	0.5
2011	location	sheremetyevo	2	0.5
2011	location	wikileaksorg web	2	0.5
2011	location	ap	2	0.5
2011	location	twitter	2	0.5
2011	location	mecca	2	0.5
2011	location	windsor	2	0.5
2011	location	sepang	2	0.5
2011	location	manama	2	0.5
2011	location	prague	2	0.5
2011	location	orange	2	0.5
2011	location	telegraph	2	0.5
2011	location	attack	2	0.26165
2011	location	katrina	2	0.5
2011	location	hamdi	2	0.5
2011	location	espionage	2	0.5
2011	location	fedex field	2	0.5
2011	location	yankee stadium	2	0.5
2011	location	boise	2	0.5
2011	location	fox	2	0.5
2011	location	rabat	2	0.5
2011	location	troy	2	0.5
2011	location	creech	2	0.5
2011	location	islamic center	2	0.5
2011	location	norman	2	0.5
2011	location	stanford	2	0.5
2011	location	tanzania	2	0.5
2011	location	happy valley	2	0.7859499999999999
2011	location	aints	2	0.5
2011	location	furious	2	0.21405000000000002
2011	location	usama	2	0.5
2011	location	minneapolis	2	0.5
2011	location	jamrud	2	0.5
2011	location	silverstone	2	0.5
2011	location	bali	2	0.5
2011	location	nashville	2	0.5
2011	location	valencia	2	0.5
2011	location	bilal town	2	0.5
2011	location	congo	2	0.5
2011	location	oklahoma city	2	0.5
2011	location	mohammed	2	0.5
2011	location	cyberspace	2	0.5
2011	location	iaea	2	0.5
2011	location	tulsa	2	0.5
2011	location	south america	2	0.5
2011	location	balkinization	2	0.5
2011	location	abu khulud	2	0.5
2011	location	annapolis	2	0.5
2011	location	euros	2	0.5
2011	location	force india	2	0.5
2011	location	mubarak	2	0.5
2011	location	middleeast	2	0.5
2011	location	dominican republic	2	0.5
